dsample,RMSE_LOO,MAE_LOO,R2_LOO,RMSE_surf,MAE_surf,R2_surf,RMSE_bLOO_out,MAE_bLOO_out,R2_bLOO_out,RMSE_bLOO_res,MAE_bLOO_res,R2_bLOO_res,RMSE_NDM_out,MAE_NDM_out,R2_NDM_out,RMSE_NDM_res,MAE_NDM_res,R2_NDM_res,outrange,resrange
sregular,0.09346318892615882,0.06776799778517976,0.8496558426095692,0.09455402206800775,0.07060187073354851,0.8756857099414113,0.17982763495493004,0.14691596731020493,0.33982666472376527,0.11968252292966988,0.09127255538141085,0.740785184587375,0.09765557041649667,0.07056709224592758,0.8395541987689903,0.09399371766833432,0.06885006464287789,0.8465968782498067,251296.00335629992,104887.640126032
wregular,0.09274334769627443,0.07332974590270809,0.845358740365013,0.09270526021929631,0.07088084273655675,0.8654660142499941,0.20251055915658225,0.17110136379355484,0.18425607245455042,0.13006293728278565,0.10346473284985129,0.638178450669269,0.09583796235915244,0.07480655549116658,0.8320383436289089,0.0966878960749638,0.07611820196796848,0.8315894035281308,254961.11666932315,82355.04798227942
random,0.09646276174274476,0.06641319197947157,0.8175503528382522,0.09559224146475516,0.07066051605285027,0.8616711468691757,0.2149744999863291,0.18047041259534657,0.15319471069578583,0.2038861225230916,0.17471868476429955,0.19312764715313518,0.09835396053884254,0.07003021384502452,0.8161219059948064,0.0935975248012638,0.06546856594595438,0.8342102536362429,313149.89651726367,275115.4182582064
wclust,0.08919434867125343,0.06017685003831984,0.8051239996527904,0.1316260714578847,0.09355782473736517,0.7617958163870513,0.19872640150302295,0.16351393746559817,0.14076755987313558,0.18565343728156455,0.15361023431435228,0.19995511314421505,0.11903829808268918,0.08469919119858493,0.6372676458061141,0.11649195209166784,0.08292095885268103,0.6531032972704975,622034.5400918598,211885.1530426546
sclust,0.05795485371114622,0.04261847320961455,0.9543333906656171,0.12362313273434582,0.09349719906289675,0.7502293965203882,0.3113420405712807,0.27200629317284564,0.07209151990223445,0.19453188208025227,0.1493570244234614,0.35291000180528387,0.17004180841440883,0.12085860644558756,0.505742625780858,0.13996624840251223,0.09910719755349992,0.6701159472223235,298488.7072538712,111012.48419472654
sregular,0.09597558611219525,0.07213386344286277,0.8314013151032863,0.09442118979082528,0.06737018610394196,0.8573240728592897,0.15566774622841237,0.13149093067366943,0.5608908566082088,0.12581479365095624,0.10043504362474337,0.7247143110266985,0.09455599537281188,0.07301309320410895,0.8389812230449476,0.09438254764577471,0.07120988294003713,0.8383868037921136,237990.49739212048,127898.97876441467
wregular,0.08844916068112117,0.06540180688625565,0.8521505550925507,0.09142599670772165,0.06995912953252473,0.8779130270055023,0.18769735011081165,0.14917563927295333,0.23654603734192695,0.14552313891460106,0.11195291097629387,0.5263019225615578,0.08821250425971708,0.06439327784442024,0.8570259890493247,0.08534643137695369,0.06402498805596686,0.8655890514401379,269151.78547883354,164534.02217376808
random,0.09888568506599776,0.0713579631587863,0.8408828934242285,0.09185106343268143,0.07029467446657356,0.882021044295041,0.17980395765310203,0.15108482206971693,0.39257880513123933,0.1732540371265457,0.14248632074387743,0.4224824478893418,0.10035835129735979,0.07478164035198279,0.835648823674722,0.09778246058117686,0.07179741218911483,0.8466023297687332,187351.4256257214,166095.44422615503
wclust,0.09366468065043126,0.06315847805160171,0.8510334666596269,0.109618639754835,0.08263004129375218,0.7888974310027739,0.15054095056024397,0.11397334036751543,0.6150351440148892,0.14790960317125673,0.11436187825113385,0.6466030392368249,0.11047207984384837,0.0735179018684663,0.7873819822280365,0.10935558271664601,0.0745774469400099,0.7941885109575959,154821.91374010048,116979.7452265423
sclust,0.07300926143963918,0.05082303104507426,0.8819627372625057,0.15945324580361253,0.11082642665785827,0.6639837929442769,0.20780531834377175,0.1535690441543609,0.008806339592823884,0.18533795477703408,0.12886137570058306,0.12894895382219218,0.14360863896783682,0.09843017162613571,0.4625365771710746,0.12730330305361826,0.08860583781870703,0.5913070331296842,150137.96314904958,76388.60725227499
sregular,0.09265961020359148,0.07260682586972683,0.8671136304452054,0.08588906643679328,0.06555543174285224,0.8937043620100437,0.1706086884374709,0.13687078692186244,0.4431549862591701,0.13936005015174802,0.10885259757783315,0.643288177015054,0.09126243499356947,0.07188403063264935,0.8657811004198487,0.09256916271220962,0.0728894874172057,0.8673677320420127,223607.66272238523,137636.54308410353
wregular,0.09462999363631967,0.07341262434897546,0.8228471286101823,0.0976521401496734,0.0724102887490425,0.8613789644378398,0.14362009719170843,0.11184104717963318,0.5515661753884585,0.1166759863806461,0.09540702657868451,0.7099473566838326,0.09288372955776383,0.07459832788512678,0.826353095623008,0.09296972412592212,0.07419315104143505,0.8340108848757075,175357.0194260556,83267.03607556057
random,0.0966760149505831,0.07370287517793166,0.866938318587169,0.0766882075984785,0.0607981968242119,0.9154493173637898,0.16996922944758372,0.13428254769980907,0.4819696650946662,0.13662808691500192,0.10810966786306507,0.6840390060616586,0.09791638056869174,0.07486354357327255,0.8661998190471485,0.09941127503866949,0.07666268566316535,0.8590936310602737,210098.8363043196,133659.08861928698
wclust,0.06668190737200559,0.04992865136052948,0.9239563178710755,0.12277388025403482,0.08371206460483627,0.7458832255328817,0.20493025596998507,0.17294442457186057,0.21822443319284734,0.1482365609488047,0.11357107511427098,0.5699840988822732,0.10362872582452659,0.07197716710207985,0.784423699633098,0.10159710847124392,0.0718640601632713,0.7877581135421662,306987.453989414,128961.8194618887
sclust,0.06913733452853797,0.05111489802633721,0.9113092912776861,0.11911908356784492,0.08775653656740609,0.7474012593953051,0.17242163531226337,0.13745609121179828,0.478272903877406,0.11372076081951495,0.09115364188756793,0.7680476655921177,0.1130029096172271,0.08169779401162018,0.7622735756877066,0.09722582781864728,0.07489219403081884,0.8258760681556265,202028.36357909846,79976.03493904763
sregular,0.09944605115435531,0.07464332039216533,0.8329856020249932,0.09045769200466192,0.07086113186505057,0.9022425976933119,0.19717808577028303,0.15847790290378655,0.21327205064172763,0.1495153160915374,0.11138570771276639,0.5597523502236659,0.09621799790984398,0.07315693475062027,0.846081808205697,0.09814232957114381,0.07447909395324688,0.8349782036702461,259503.60325525014,135634.88313934894
wregular,0.09830870868405002,0.06974120214123268,0.7779337455348512,0.10030528161669015,0.07504159741722319,0.8827880480444791,0.1370463521053,0.10611577823789582,0.5195469997529009,0.13105136878421653,0.10141447658772959,0.5744108661448368,0.10057633738107123,0.07112222124207031,0.7668368870604304,0.09904441071069879,0.07146145627857275,0.7776463157718917,174879.2226376858,140886.80148248025
random,0.08744592029917835,0.06521669292090848,0.8640229828909777,0.0963225587845266,0.07175048351280702,0.8695899992088566,0.1551417868394033,0.12739010120287828,0.47803343929432196,0.1271160761915807,0.10538841791079769,0.6707118821011058,0.08794118479817062,0.06684274155954267,0.8603269737095403,0.08932323781047105,0.06766711873118979,0.8623687083923691,247526.65933145332,117860.1482512963
wclust,0.0821432682003028,0.061110426002191374,0.8494596553440588,0.10486714175269513,0.07717774141606251,0.8245365072606613,0.15283199737744807,0.12363501663959583,0.5253526402510774,0.10240798499099413,0.08315094224474393,0.7659335788720686,0.08916836086076195,0.06894848266671412,0.8288353014656211,0.0849292675237972,0.06439979020088289,0.8458335507332092,263871.43661769544,71521.0121573789
sclust,0.049595593482017364,0.035505099905133244,0.8990315948680662,0.18834738332898604,0.1365199245408095,0.40482671034644996,0.12862268527174375,0.10689343938705824,0.5060062939872124,0.09190492435505264,0.0749183696981271,0.6405883786802158,0.10139779853531368,0.07757679421896736,0.5870986021694391,0.08050048715887952,0.06181115599406263,0.7264181384273664,667715.8291911449,94928.05631723239
sregular,0.09636582933982012,0.07520387700422086,0.869654379110535,0.082658969821595,0.06507904636665413,0.9007391899657633,0.1649786784739166,0.13269513222525148,0.5053766471532177,0.144036557528024,0.10979652387993291,0.6420218702431224,0.09753362117816766,0.07546291627786925,0.8659948611222152,0.0951659418619888,0.07469361483050549,0.86775415651068,215070.41181931042,137995.4254126925
wregular,0.09828595271841147,0.0687565125748421,0.8065638596755876,0.09845137911803642,0.07389828958993643,0.8487657879841077,0.1369913651574062,0.10964690046942785,0.6100696768100563,0.12048849411840369,0.09251747240884362,0.7025031518783695,0.09599895695070385,0.06949574842524121,0.818051920735852,0.09709335758905517,0.07053829378496718,0.8118122591913409,208742.03874628322,98445.1901891764
random,0.09450634208230392,0.07134402262262998,0.8133706869131138,0.09955500185171672,0.07498230600671786,0.8619282169362088,0.18257236296484358,0.1457313735514755,0.2755794217961004,0.1601925558294051,0.12527952309732637,0.39584873615740085,0.09608881951237638,0.07187025018402685,0.8035774633104492,0.09405131688569504,0.07203226585533468,0.8126351045262505,305497.5025507399,208556.02343080373
wclust,0.08144339125061367,0.064937805958086,0.9082987445455718,0.09372019734256017,0.07177024379731228,0.880936658318128,0.17607617060567018,0.13766984793502682,0.4068754557578104,0.17274213026546953,0.13188107399586899,0.4200047063601601,0.11048672680615368,0.08206788875681192,0.785538121122604,0.11314777214840188,0.08082021903649439,0.7703158707006763,135535.20056915405,114293.13358787095
sclust,0.08162193002207845,0.05206139365771164,0.800457824908588,0.12369686421934419,0.09289678071836921,0.7721424470371585,0.2187102765583699,0.18691544286942732,0.050136805108037724,0.2233365043848801,0.1876513013408209,0.0409779991378034,0.14337971191427767,0.09245176806940386,0.23319107550571538,0.14313793174085393,0.09321849299034726,0.23268277937449636,717168.9723506751,1009275.7130656957
sregular,0.0886150569934482,0.07171693070893619,0.8933640925987415,0.07568301322475354,0.05951414058185818,0.9204168519015287,0.18136590841187872,0.14637535581718583,0.43769739100865546,0.14898785284264326,0.12011073749030642,0.6368431345632887,0.09074585266496091,0.07329638197213971,0.8817559907795034,0.09405687250005798,0.07576618750677047,0.8732963631445336,227070.33669774074,154299.87078527067
wregular,0.09877253272197842,0.07178321481545641,0.8092803643497052,0.0927833730623853,0.07033362111452883,0.8887407405762979,0.15122568717535792,0.11973523487660624,0.4958337949639166,0.11285385322626386,0.0867886585266367,0.7366147208546678,0.0978509847039877,0.07256945859079614,0.8141812669008515,0.09760834796047967,0.07219538563690524,0.8139253319899197,242718.76699372334,58774.39288671397
random,0.09905172983418868,0.07420919832294495,0.8607749541806381,0.08374208894607002,0.06339141093195085,0.8901566162242265,0.16441928432200975,0.13272591126439784,0.5850646812816369,0.13083869547297677,0.10285984401978862,0.7465195232663461,0.10009303933213848,0.07610767740268883,0.8584516456717832,0.09860521511276903,0.07363425939763896,0.8635296947886554,205446.9165164875,88494.6117176545
wclust,0.06394049300929966,0.046305063028158615,0.9131015024110748,0.16557213367531573,0.11092681646540586,0.5019973465022765,0.1899646335239589,0.15057125657674547,0.19935854224183386,0.18541467764270037,0.14019582318460258,0.2094933751228679,0.10583265259202491,0.06968060515320551,0.7428635811418057,0.10624272550143656,0.06800997142426361,0.7376403079845147,361773.2064842788,238517.2901281787
sclust,0.08292551504992407,0.05457153520853568,0.8209643751960745,0.13466740574104208,0.10182051851735541,0.6910903769428662,0.1822163624785245,0.1517097922307377,0.18700578321829003,0.18570005417197347,0.15325793715170274,0.16331703393530833,0.1194095322998737,0.08353105707891287,0.6103268175598757,0.11887368552006718,0.08413107933547347,0.6163324076684331,219212.30840635128,176349.0327581671
sregular,0.08816751885958557,0.06757267749949862,0.8725249940266832,0.08970397136405607,0.06791513269151286,0.8833908834506535,0.19505038288917131,0.16299316521417914,0.2616465861996246,0.11144248469278838,0.08655121490672256,0.7883290208289205,0.08815786867890849,0.06688623032470545,0.8707179688145554,0.08661099203499523,0.06636669339092845,0.8821806003882335,322448.2076027173,124202.00380179773
wregular,0.08930309266110024,0.06721357166943705,0.8772786520133966,0.10015104616341866,0.07232379050505607,0.826785101089374,0.16248437335372498,0.13670688492932076,0.48958022326977296,0.13105934802178087,0.10708785966683457,0.6902053498400109,0.09239848859997195,0.07058283608408467,0.8625740787005143,0.0893309125070925,0.06760259681438081,0.8737396253721548,224251.35311352392,141951.6857705866
random,0.08400907620274706,0.060700596253328645,0.8810216353346207,0.09310807276065981,0.07188766997636954,0.8756619052193093,0.2030716982427726,0.1663107117878925,0.2508181252116397,0.12829359461611553,0.10368765990052839,0.6968789015576098,0.08504785196082394,0.060955440820157546,0.878049046187855,0.08354136318332665,0.06167648783862746,0.8840174054881696,352154.55232110585,148839.54630541842
wclust,0.08512610291145398,0.06643310504952755,0.8907554729894889,0.10580056414180117,0.0843214890553776,0.8569645962661412,0.12634044388027965,0.09754604474232842,0.7104284034511978,0.14950445713202382,0.11826834311339071,0.5736603697766289,0.0953146935935482,0.07277335266138116,0.8503599072081176,0.09968840741531745,0.07687135443466715,0.8327333519946595,57451.08445591223,81731.13246568249
sclust,0.07716335728526239,0.05300069661142926,0.8776506669031295,0.11014102182456663,0.08346136577719493,0.8017404320582409,0.28225578344069246,0.23633296783847116,0.14156361222940636,0.2567680407408281,0.2178272215620925,0.04192898607485112,0.14685618981880816,0.09998273027688265,0.49951470346434707,0.14989354966086837,0.09876987315770239,0.47626157351151327,453007.00208338053,374206.78866072255
sregular,0.09928552279432683,0.07736146663832236,0.8231210695628727,0.08970570056224698,0.06866976977937239,0.8833556176695604,0.151143573154159,0.12402397252586853,0.5368300203216033,0.1301336767577792,0.1043219110244943,0.6635230981423307,0.09828703270982322,0.07639704708533904,0.833431080318378,0.09870298658846167,0.07811886718158544,0.8227386583011727,212468.16609172372,120233.87440242499
wregular,0.08992520126039312,0.06473886846987166,0.8569727745346979,0.09255525738727345,0.0701574389976213,0.8768881090718147,0.14028986914107539,0.10673759537012256,0.5962730350252465,0.10231420644480071,0.07621113475097849,0.8146171105450897,0.09451159739094814,0.0690038261084699,0.8447341288431632,0.09219314911174431,0.06723197985172938,0.8531999249359553,196280.9234390712,81868.86516886289
random,0.09882810060277836,0.06887604004981619,0.7970780803828472,0.10821629721256884,0.07877423423996027,0.8262961082912901,0.15968780363090188,0.12400085039344927,0.453175956396267,0.1206423302254965,0.09118468067081645,0.696484162000225,0.10146009786650614,0.07090225049488867,0.7816676487916367,0.10157356222078975,0.0711045415696005,0.7831329677341569,234656.59554637672,109314.53381136378
wclust,0.08240989938060402,0.05836705160416974,0.8769946873654306,0.13201385583296735,0.09056502728850632,0.7111518431073952,0.14509955186084247,0.11660407707419246,0.5940803787496411,0.1294694360622585,0.10466977738952576,0.6783496111811056,0.10624019308513905,0.07724651976728344,0.781629189453079,0.10540707937874154,0.07676611553351395,0.786728867021412,230426.55768740783,100645.75991605979
sclust,0.08483077898282712,0.05565624413567284,0.848715847777045,0.12339899670086957,0.0903803558850716,0.766745452915881,0.19316623032029034,0.14960646021574736,0.1598571067190856,0.22119571455813286,0.16034124371156097,0.04683100656252869,0.1540187333022221,0.10283720283235112,0.4604830645345705,0.1576225506479424,0.10479198866089186,0.43799169759482576,203872.22658230588,106101.41740186671
sregular,0.0960673889023797,0.07318925300270164,0.8629732962403822,0.08421056823726962,0.06288660638225556,0.8900219986274279,0.1814822158966324,0.14202216060507267,0.4023858303685954,0.14381998037491683,0.11071733132868074,0.6374655425400589,0.09270724755817228,0.06901593540724056,0.8729734315925266,0.09358139667819212,0.07026934431369572,0.8666163241206144,252293.9680444784,157415.19481323758
wregular,0.08824091719401853,0.06616064114104528,0.8833888454807766,0.10905062420969512,0.07441489855104584,0.7867907706882181,0.18568039689396781,0.15275213538846094,0.4184536003849189,0.14759573838778908,0.11990625069808004,0.6128922380214704,0.09158438944940091,0.0714664995353423,0.8720548772510865,0.09080260579480669,0.06995159680413532,0.8739035587903379,275427.51713706524,176882.6083125939
random,0.09697041649609933,0.07015751729561638,0.8725853386253414,0.08101626178166857,0.06393823497083784,0.9037689131435221,0.18154249030941305,0.14860001717738186,0.44318499029403025,0.1681526087965532,0.1342175789605143,0.5219149185510684,0.1029626437094596,0.07619727108564849,0.857839895605276,0.09740024670285091,0.07364474478834619,0.8796009159223028,193073.06895086088,155529.56319177314
wclust,0.08821830116659148,0.06022441296969849,0.7563822284410928,0.15244263889407003,0.10911895063648343,0.6369957095519958,0.18180407871206503,0.15458737996878721,0.037911700454258644,0.16674407055306592,0.1367051587122182,0.10944916027602176,0.10572522167804776,0.06977670584504804,0.6319110977600789,0.10733056900926216,0.06964320631469288,0.6222198834841426,394482.7685520454,724993.1057644531
sclust,0.07215983797000265,0.05012932206829065,0.8921852139823695,0.14789237309017556,0.10288920934463405,0.6116396079053072,0.16980226880892776,0.13504722353307252,0.43414856535075935,0.13882512289725935,0.10475171188823187,0.622278625084357,0.11802649674891309,0.08076441244773726,0.716224899858995,0.10921728163428203,0.07668285362455628,0.7580055390913317,170646.28691319985,92152.66142584523
sregular,0.0989712502658162,0.07338541025384597,0.8570175845748046,0.07987575357501464,0.0624649625891858,0.9083805715680318,0.17235556442654948,0.13573940485034625,0.4972257731832253,0.137492073626072,0.10752541350636016,0.6833999538342707,0.09971978057481867,0.0729201099328283,0.8561772279842254,0.10113328690485932,0.07637872693695989,0.8474103736631922,241664.7265315834,138190.2478118281
wregular,0.10616743905857125,0.08403172099845553,0.8368232511847239,0.08245285854768021,0.06275961440426449,0.9019029536466645,0.14697890658013205,0.1158513863485664,0.5915944834467045,0.14516987829981332,0.11794103725191821,0.6054786992607579,0.10649457907546976,0.08386654970434931,0.8328706209121767,0.10511631195904847,0.08315661940291078,0.8326538563349276,139918.86920938446,135746.84720310467
random,0.08480827475111072,0.061061533908210695,0.8558225632133547,0.10598649716130158,0.0788351780925894,0.8106692489576288,0.21317635274302313,0.178920846701997,0.1443343917977589,0.1474680247757199,0.12119464389201876,0.5343506072147057,0.08421601048321527,0.06013817541463301,0.860671463131419,0.08743822080670681,0.061944809234067796,0.8466474453563682,529490.2662506867,206422.46847202152
wclust,0.08371267989105419,0.05972377765405225,0.8630208869670013,0.10501504778533836,0.07909980939310005,0.8121704863923138,0.15182057735535368,0.12206440771046559,0.5438947216470453,0.1375352955431387,0.10749240501340479,0.6266143486311466,0.09271866039328001,0.06802771244517448,0.8345456342251897,0.09546665202349743,0.06770090933969942,0.8198374324986497,206768.8514684684,168818.762018312
sclust,0.07165205693267558,0.05131894863259667,0.8897694910001991,0.14905490021598317,0.11355436929777771,0.6274813205608379,0.11245588569687533,0.09458875518387182,0.7550637535474503,0.11406658728980495,0.09530117881740754,0.7450927442796651,0.09010270002260179,0.06890615062970047,0.8325388884279517,0.09115069918048706,0.06968966980443649,0.8278669784418337,116965.26273246441,127045.24139098432
sregular,0.09939619535430559,0.07673964245684024,0.8250566784915329,0.09044796196663916,0.06745845647265276,0.8783554188800944,0.1645844408442443,0.13471657481071814,0.46367282202978,0.1064443705297571,0.08406348311290872,0.8013775251542676,0.09646139983838224,0.0737300957328897,0.8374312542893747,0.09788148629816981,0.07555843449143147,0.8319622557469539,221383.5198108622,69915.06266536225
wregular,0.09445920747293413,0.06626118719491485,0.8392358784367363,0.09439855358061582,0.07050723659387478,0.8756888968514188,0.14499188868452295,0.11599472789084539,0.5694073754697219,0.1334033098398359,0.10581496090924679,0.63527261314133,0.09425812787233459,0.06646857403739354,0.8370102564854406,0.09899093386928363,0.06821755311467995,0.8211847440029526,154218.62936363937,123892.058439407
random,0.09477206041616466,0.06796994864616546,0.8496146099157036,0.09122857182329408,0.06858456652028014,0.9024535126193935,0.2242096547882818,0.18238258349637812,0.07462204591118965,0.14308648924488995,0.11029222930248829,0.5907268762927532,0.0914867175701213,0.06850328137156242,0.8582742136608518,0.09357954820920715,0.069321407050925,0.8617197228550281,348878.51981622394,179907.71931849569
wclust,0.07626048070492811,0.05779330241539825,0.9171109571409852,0.10925797486155935,0.07763494516478564,0.7883001112015641,0.17762030068423007,0.13758474653987834,0.4606973515665807,0.13344660642531186,0.10112348180036061,0.7179760750596255,0.10847139923960508,0.0749882089139459,0.8206023690679124,0.1039364677290103,0.07421977690816547,0.8366175637174414,186471.22158195561,78673.72636592702
sclust,0.061972913816948,0.04362013198196889,0.9202027393653123,0.1594508016986093,0.10910123811539232,0.594296739998963,0.14128546222029917,0.10691367317219731,0.5199077387030627,0.1596123907443781,0.12222817477108289,0.3894284479448352,0.1170330953993897,0.0845152642458491,0.6715557380126923,0.12775933930344566,0.09103238973881585,0.5996295342074023,87484.29956492149,113904.65662506496
sregular,0.09819924770870077,0.07532109662168958,0.8517657973900885,0.08180425955328917,0.06191972299614382,0.9062521325999298,0.15911212507994985,0.13134498498570077,0.5610467062213697,0.1383308830478321,0.10944354965801771,0.6675660900702985,0.09727096496783649,0.07676423185373951,0.8560987694697774,0.09736042986425276,0.07559955029282911,0.8592006288518399,220560.07580239608,128306.20949949627
wregular,0.10145489449949995,0.07224876740587746,0.8538879172480992,0.09010243217537543,0.06971997186432784,0.8758539411661583,0.1666411599401026,0.12542761528399915,0.5190865488089643,0.13358442099832754,0.09590135659601672,0.7258498708008558,0.09954381513844424,0.07247867519452916,0.8613247194076518,0.10107648366858814,0.07456383103575462,0.856919094648118,190089.24175892613,88492.4370816177
random,0.09467333116631836,0.07367650962243943,0.8692428918602758,0.08195987967783282,0.06486207755924282,0.9065079760851578,0.20539125341316988,0.16895431076527728,0.21911850091640572,0.1676315217940311,0.12940556241694684,0.45191581052823376,0.09607214157047898,0.07557160293013168,0.8602373763778756,0.09476688942903563,0.07385999602495537,0.8623602049449385,277839.40195104165,171699.47207273715
wclust,0.07651748235041506,0.05638539810565609,0.8942352902176236,0.17800176608913396,0.11449678422847677,0.4776100934493643,0.28163257084108967,0.2366998156071951,0.0516345044782676,0.14765828552112303,0.10946311050335567,0.570382274818191,0.11516191585334631,0.08392735140620418,0.7492183021555361,0.1062668510873863,0.0803042036623756,0.7876927907252265,434051.65775317274,89334.79992762543
sclust,0.07729173880109859,0.061054643120269,0.9095384207046466,0.13465444388547346,0.09277866301463826,0.7848808049183134,0.23551187005163404,0.20924364668821296,0.020187478347759677,0.18096212379325674,0.15276574750786026,0.34952651435523235,0.15060515948018488,0.11601421920393905,0.5732581618893842,0.1433694640750086,0.1137405865306159,0.6330666301734564,168267.35695975207,109071.28921528658
sregular,0.09272553780520662,0.06851361955200944,0.8628636182920255,0.08562490307435458,0.06551367917863098,0.8872750706289005,0.1967927460380986,0.15924840973709709,0.3029314300162099,0.14003287093945058,0.10923819147495555,0.640347062157539,0.09072469041107906,0.0678693925126968,0.8702396278192766,0.09581029276041554,0.07172306640080486,0.8481714159668456,302666.41570689954,146283.21884814143
wregular,0.0975152944883555,0.07301905909926928,0.8257725421825758,0.09490220433613582,0.07218162419077719,0.8884457246054053,0.1696905534961021,0.13685041100466652,0.3513781671482984,0.11694132732151877,0.08992691274755713,0.7370196704623782,0.0952414536221704,0.0715695459245283,0.8315144453063157,0.09985033547590502,0.07307506059969562,0.8205197565993705,232015.2106583523,79987.36424645116
random,0.09443565682809055,0.07320340443427364,0.865301279314364,0.09010946173861453,0.07062335948429105,0.8837883145395652,0.14761908789772626,0.11648965939840922,0.6177123856971996,0.12207422026331542,0.095971274148896335,0.770103545490085,0.09777878141516703,0.07654644085939043,0.853404285278449,0.09858796716794332,0.07597500196616476,0.8507427425660703,173723.38995674846,88696.17401698497
wclust,0.08982320485509158,0.06415460391240932,0.8797941599726035,0.10379150035523038,0.07820463949746788,0.8306818700537951,0.23910601820159752,0.2083073389489273,0.1677242404943931,0.18113329151971838,0.14496396551379648,0.431515803383796,0.12643462869359295,0.08748893270180844,0.7453784689942702,0.12742556275032468,0.09032464086560103,0.7423534698593193,333116.376143746,137688.05058728834
sclust,0.08410744657010057,0.061175047557392795,0.8992732751027637,0.10214315571938266,0.08055307606596286,0.8196224665131533,0.18796981166320303,0.14418141188311234,0.4602108552392305,0.14581587004584487,0.1144420339586353,0.7001812271800706,0.12549500063005728,0.09461645230624513,0.7665527409328236,0.11857086670301435,0.0883945098549438,0.8006408490503502,157461.2825045567,85307.67655023572
sregular,0.10259240182251377,0.07769585915876814,0.832177340076573,0.08163753472472093,0.06427150717838559,0.9096919038764375,0.17283976533755052,0.13557689186390612,0.4538512313282034,0.162529362628099,0.12790488733350613,0.5184355089704581,0.10064628386268194,0.07624798967988038,0.8411378680338597,0.10362974149015118,0.07875100168865787,0.8267739151557402,195852.97121641206,173972.1068694505
wregular,0.0926608730884702,0.07045106763587357,0.8738930497151332,0.09222078468678889,0.07124164566581642,0.8932235930684813,0.21871669852804262,0.18316072839644684,0.09706144241865926,0.13860353855494392,0.1057489692384778,0.6630306284194771,0.09666437830172683,0.07277552973607737,0.861535034410953,0.0975601930467213,0.07275235849851097,0.851256041046376,275821.60115919524,97929.26639349494
random,0.09213269474850014,0.070501123902242,0.8157665290694216,0.10187166044179069,0.0767313029026309,0.8635865692453542,0.15115318501671088,0.12422554275956314,0.45898525841000865,0.14186759782386793,0.11706771916893,0.5131047911872408,0.09075631411325052,0.07000022862602957,0.8203477251407446,0.09150967550098539,0.06905414117885754,0.8191412653691995,220570.41091572586,186539.60028269852
wclust,0.08864603808449938,0.06563581879604295,0.8568453188730837,0.12021672418497037,0.08966718865433941,0.7508607032597577,0.12481640170572394,0.0960041621461852,0.7058803645285566,0.1214554723516074,0.09103166731459399,0.7259709733236682,0.10501891182046524,0.07478362587558103,0.7915128312394369,0.10532821680780502,0.07546429489752586,0.7901855126785873,201548.11334465613,168186.92726196826
sclust,0.0701687842219868,0.04895214608172886,0.8713737297666077,0.14560748719765823,0.1091254333964147,0.6601854573245973,0.15462791748458785,0.11843970994474368,0.4068248726128425,0.17047499063678562,0.13408472667944618,0.42561720031595013,0.09909377908947668,0.0724719139419527,0.7217096182587859,0.09800032369491375,0.07006878475415212,0.7279637941613182,237707.3034221869,385316.65439567453
sregular,0.10342452710779981,0.0781519687661606,0.8302665174153946,0.08574706056852104,0.06673468820720915,0.8846760131369691,0.17500601932646562,0.14135982769972064,0.45423864487836924,0.134778055008422,0.10729042023699732,0.7079063155710675,0.10674299196787691,0.0794624981561694,0.8152996171863861,0.10515977432234967,0.07826420673559244,0.8218267420989339,217760.71316036858,127303.55587517851
wregular,0.09939301543490295,0.07788642068108449,0.8371209978833257,0.09664077563986284,0.07087563230610386,0.8608872060698933,0.15980510192831243,0.13441604817256095,0.5342831184094856,0.12394636930841887,0.10473517736484568,0.7272412860838593,0.09685251800170477,0.07650373318127408,0.8546216183619131,0.0974184061113927,0.077187763644387,0.8484253770988383,176760.73075348712,98548.50143745232
random,0.08537782062180195,0.06636396215093633,0.8873752364906518,0.0890032420143433,0.06852556899139803,0.8766779257946864,0.1573550228963155,0.12979467679353432,0.5975183269239515,0.1345775807088292,0.10972771202620739,0.7044192586189816,0.08821623691538134,0.06905069064764928,0.8798175919595526,0.08783377859420903,0.0683699626510342,0.8816626664071348,204580.24546825845,128369.6923428242
wclust,0.08383638260965083,0.06404982880163937,0.8928976301540301,0.12345306474493477,0.08816679584778984,0.7743893138860992,0.19611712628795236,0.15645782845526934,0.20028988968416683,0.21355124379589863,0.1766938029842389,0.10022293989857083,0.1372756066167824,0.0959945945332572,0.6093966300548039,0.13503941810108885,0.09622348037363339,0.6215832985774002,168234.9732423277,209839.38338028055
sclust,0.07894337834822354,0.0545406140948677,0.8794167578775409,0.1291782758764694,0.09476376501444415,0.7827418702931319,0.2374441244956253,0.17634053562482663,0.04616112292152361,0.23523960006923497,0.16085857613910767,0.007514110714879289,0.15998845591152092,0.10619505534091188,0.38063844957876186,0.15728510964135803,0.1034957598137762,0.4044224275904598,202452.4828118783,107262.33478315423
sregular,0.0982327476373103,0.07625964991282058,0.8505227102990764,0.08744846037998129,0.069157940203214,0.9124433720053224,0.20923324185838016,0.17430020013481545,0.13950868357231938,0.1325532459075031,0.10276786604232273,0.6924436344516267,0.09739026764521563,0.07608076900062566,0.8500563746624743,0.09910204984206918,0.07628894512212403,0.8396073701151555,276795.9773582284,105632.33794804076
